,split_1_CORR,S_1_RMSE,split_2_CORR,S_2_RMSE,split_3_CORR,S_3_RMSE,FEATURES,NUM_FEATURES
0,0.4156159430512242,4572.097689557317,-0.8867124077751735,11512.05869434094,0.14010019469307136,5103.3564644958915,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'bitcoin_Price_prev_month', 'cryptocurrency_Google_Trends_prev_month', 'alibaba_Low_prev_month')",6
1,0.40563386262025825,4457.989706808454,-0.8945855952820155,23201.89423330957,-0.5522913828351896,5963.224401533535,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'bitcoin_Price_prev_month', 'cryptocurrency_Google_Trends_prev_month', 'alibaba_Price_prev_month')",6
2,0.42795635325857556,4770.164140571284,-0.8947408995608859,37679.000268500124,-0.5666653532109364,6037.797265756437,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'bitcoin_Price_prev_month', 'cryptocurrency_Google_Trends_prev_month', 'alibaba_High_prev_month')",6
3,0.4076418896976081,4364.301481060336,0.7208351252142879,2863.0300554647683,-0.443007632471581,5620.678276883845,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'bitcoin_Price_prev_month', 'cryptocurrency_Google_Trends_prev_month', 'amazon_High_prev_month')",6
4,0.3384487579383334,4666.15830419887,-0.6193840102400746,3824.9087560216235,-0.6662730993522396,5633.478111542985,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'bitcoin_Price_prev_month', 'cryptocurrency_Google_Trends_prev_month', 'economy_pos_sents_prev_month')",6
5,0.4571482513400412,4826.3942115371565,-0.8605262224627703,9170.791628430505,0.36098112898245227,5639.576734148403,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'bitcoin_Price_prev_month', 'alibaba_Low_prev_month', 'alibaba_Price_prev_month')",6
6,0.4134114641261357,4225.367951013259,-0.8650580540748759,6703.54229917254,0.8121878711583039,4986.976022707229,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'bitcoin_Price_prev_month', 'alibaba_Low_prev_month', 'alibaba_High_prev_month')",6
7,0.42511742369172023,4457.578997853904,0.8800608598960181,2375.671014850168,-0.19573138600323042,6243.715432112948,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'bitcoin_Price_prev_month', 'alibaba_Low_prev_month', 'amazon_High_prev_month')",6
8,0.4443633882492534,4617.046552780656,-0.15871187202944906,3672.775970509942,-0.48205127323413105,6917.313840112158,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'bitcoin_Price_prev_month', 'alibaba_Low_prev_month', 'economy_pos_sents_prev_month')",6
9,0.4162285647117897,4378.028781020531,-0.8740971094746406,6549.685187562475,-0.6211187691814465,5926.558097802844,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'bitcoin_Price_prev_month', 'alibaba_Price_prev_month', 'alibaba_High_prev_month')",6
10,0.32080850432574515,4614.025945747109,0.8624497864461396,2865.837337228215,-0.6618507141681682,5248.867558593562,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'bitcoin_Price_prev_month', 'alibaba_Price_prev_month', 'amazon_High_prev_month')",6
11,0.4425620472938666,4596.552930155965,0.04191835452628786,3526.7039105737394,-0.47809996405695504,7006.421910038888,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'bitcoin_Price_prev_month', 'alibaba_Price_prev_month', 'economy_pos_sents_prev_month')",6
12,0.42040585135412756,4529.761361289766,-0.8766299769389123,11430.789191463678,-0.7178448684440372,5666.247186953021,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'bitcoin_Price_prev_month', 'alibaba_High_prev_month', 'amazon_High_prev_month')",6
13,0.44173866440339293,4599.36217756128,0.6624016937831669,2675.2332324069257,-0.46829238114752497,6918.823444629065,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'bitcoin_Price_prev_month', 'alibaba_High_prev_month', 'economy_pos_sents_prev_month')",6
14,0.42701606535621384,4575.351985458112,0.17140535269283663,5643.103707166133,-0.485787191558588,5833.17691868033,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'bitcoin_Price_prev_month', 'amazon_High_prev_month', 'economy_pos_sents_prev_month')",6
15,0.27490264376551893,5236.686591510979,-0.860860972296631,7748.729083933305,0.2741901692767093,4233.575529566547,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'cryptocurrency_Google_Trends_prev_month', 'alibaba_Low_prev_month', 'alibaba_Price_prev_month')",6
16,0.40930543609602754,4630.3187893837285,0.8281873430616535,913.3269899161367,0.25798216048618133,3230.98241285973,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'cryptocurrency_Google_Trends_prev_month', 'alibaba_Low_prev_month', 'alibaba_High_prev_month')",6
17,0.4080587559135668,4454.16203828102,-0.81852947588551,4167.939859684419,-0.8275177605008973,5986.524217693691,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'cryptocurrency_Google_Trends_prev_month', 'alibaba_Low_prev_month', 'amazon_High_prev_month')",6
18,0.4083128093869441,4655.415520091501,0.713837344684913,2232.1025791039538,-0.4936051858327619,7359.008414677499,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'cryptocurrency_Google_Trends_prev_month', 'alibaba_Low_prev_month', 'economy_pos_sents_prev_month')",6
19,0.4113732650263788,4553.162383911432,-0.8643179679820264,8685.389287658163,-0.6638932723421952,7835.951360488067,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'cryptocurrency_Google_Trends_prev_month', 'alibaba_Price_prev_month', 'alibaba_High_prev_month')",6
20,-0.2773789492969897,6820.892708888296,0.6148727860937768,2771.6667188449337,-0.7904782343739115,6018.151148835723,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'cryptocurrency_Google_Trends_prev_month', 'alibaba_Price_prev_month', 'amazon_High_prev_month')",6
21,0.4063151440962869,4575.548383751774,0.5696249546752745,2803.3831386137667,-0.6409440647101531,6683.37797653925,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'cryptocurrency_Google_Trends_prev_month', 'alibaba_Price_prev_month', 'economy_pos_sents_prev_month')",6
