,split_1_CORR,S_1_RMSE,split_2_CORR,S_2_RMSE,split_3_CORR,S_3_RMSE,FEATURES,NUM_FEATURES
0,0.42933261404057144,4444.521787669203,-0.8501878706902177,4455.67900859249,-0.2960758453934425,5654.899964370769,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Google_Trends_prev_week', 'alibaba_High_prev_week')",3
1,0.425484036134389,4402.853865223012,-0.8549811017636274,4312.892516155088,0.5706424965144862,5010.280114319375,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Google_Trends_prev_week', 'alibaba_Price_prev_week')",3
2,0.44948285757076384,4532.414165523447,-0.8517272744579624,3795.1844020163817,-0.21761414930091927,5541.180722214817,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Google_Trends_prev_week', 'bitcoin_Low_prev_month')",3
3,0.2579149904575127,5046.155938656814,-0.8999270456326137,4500.913479383418,-0.7343919606903396,5989.520768356624,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Google_Trends_prev_week', 'bitcoin_Low_prev_week')",3
4,0.40647317960331125,4592.124653545674,-0.867823044207249,4723.085525241702,-0.6321784160378938,5964.6560939354595,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Google_Trends_prev_week', 'bitcoin_High_prev_month')",3
5,0.3509251219552215,4792.699857507584,0.931517318393481,2630.600062710222,0.7728739932797759,4763.220167016778,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Google_Trends_prev_week', 'bitcoin_High_prev_week')",3
6,0.43494698302465656,4467.075099547268,-0.8825489625690124,5422.35065330038,-0.3001773417546902,5519.148580911085,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Google_Trends_prev_week', 'cryptocurrency_Google_Trends_prev_week')",3
7,0.4699487223420367,4478.65508474031,-0.8690198141911722,4625.525333676337,-0.6126702210923277,5910.607946156999,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Google_Trends_prev_week', 'bitcoin_Price_prev_month')",3
8,0.43247900642756,4633.723820081876,-0.8669197567796665,3991.9433557185184,-0.45068097693335735,5659.53498876888,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Google_Trends_prev_week', 'cryptocurrency_Google_Trends_prev_month')",3
9,0.43096726365269244,4460.865225928856,-0.8694375813579138,8129.465950334122,0.1456283314681996,5946.357663389637,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Google_Trends_prev_week', 'alibaba_Low_prev_week')",3
10,0.4385491991389858,4563.439680329952,-0.4782822878105453,3828.6730185318243,-0.4155924495866031,5710.5307916001875,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Google_Trends_prev_week', 'month-1')",3
11,0.4412691294788596,4616.578859053333,-0.8692567075923022,4039.8631390009887,-0.26929927711534163,5360.590478414585,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Google_Trends_prev_week', 'month-2')",3
12,0.4387282929199387,4562.161833263497,-0.2171974128983698,3480.2681298967163,0.5390239123928241,5916.387233335359,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Google_Trends_prev_week', 'alibaba_Low_prev_month')",3
13,0.43582469586026584,4507.604818038202,-0.8695912158632407,4439.543049314773,-0.3904796675908696,6327.76220070032,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Google_Trends_prev_week', 'alibaba_Price_prev_month')",3
14,0.4367142558056616,4523.282860027307,-0.8645225297914483,6176.105377113218,-0.2910265156028459,5631.743083588532,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Google_Trends_prev_week', 'alibaba_High_prev_month')",3
15,0.4445966953680721,4627.193048070498,0.7019280406315273,3473.079872167208,-0.08977490502839172,7011.616344643895,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Google_Trends_prev_week', 'amazon_High_prev_month')",3
16,0.4350580822128498,4514.455147188765,0.6546417697687295,5568.936279368281,-0.4628151073383959,5700.055784734545,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Google_Trends_prev_week', 'amazon_Low_prev_week')",3
17,0.43207007094872046,4478.428364402107,0.7838534712514457,1107.8239939054372,-0.5124627161464465,6187.933216111496,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Google_Trends_prev_week', 'amazon_Price_prev_week')",3
18,0.4346173070425876,4510.588053132927,0.7177589894169782,1832.5393605331553,-0.5324152179804423,5747.7776499516485,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Google_Trends_prev_week', 'amazon_High_prev_week')",3
19,0.4564019706474001,5012.123505587502,-0.8641088925395789,4178.987206768554,-0.4128463360331943,5649.562741670263,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Google_Trends_prev_week', 'economy_pos_sents_prev_week')",3
20,0.45206662289319216,4828.3475370806755,-0.8361113289351457,4222.007830212604,-0.40192250451396516,5677.229113409668,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Google_Trends_prev_week', 'economy_pos_sents_prev_month')",3
21,0.4926747838548428,5934.359226298431,0.8032474906981288,2217.1140680764092,-0.2972776836547352,5636.665845780829,"('bitcoin_Google_Trends_prev_month', 'alibaba_High_prev_week', 'alibaba_Price_prev_week')",3
22,0.43381580938172143,4435.718548502083,-0.8290938917558236,4663.623218777446,0.21723902483978025,5488.49953119732,"('bitcoin_Google_Trends_prev_month', 'alibaba_High_prev_week', 'bitcoin_Low_prev_month')",3
23,0.27168782562614724,4876.875848359464,-0.8703389157699395,5189.974903314568,-0.6523152267380248,5966.564496819602,"('bitcoin_Google_Trends_prev_month', 'alibaba_High_prev_week', 'bitcoin_Low_prev_week')",3
24,0.3950194898915411,4456.83291497461,-0.8505666180148069,5392.4821976629255,-0.4645163420294721,5875.2157832874855,"('bitcoin_Google_Trends_prev_month', 'alibaba_High_prev_week', 'bitcoin_High_prev_month')",3
25,0.34656443793160246,4686.3304412482485,-0.02903929382138707,3505.866101013605,0.7868404790012575,4757.78148282405,"('bitcoin_Google_Trends_prev_month', 'alibaba_High_prev_week', 'bitcoin_High_prev_week')",3
26,0.4585858620553817,4983.5260335254925,-0.8269261467430865,5442.101133809556,0.4546008627822186,5448.129238438074,"('bitcoin_Google_Trends_prev_month', 'alibaba_High_prev_week', 'cryptocurrency_Google_Trends_prev_week')",3
27,0.4536995605261873,4388.935615125072,-0.8504350965688082,5337.493244653859,-0.4268915332215766,5844.345711318319,"('bitcoin_Google_Trends_prev_month', 'alibaba_High_prev_week', 'bitcoin_Price_prev_month')",3
28,0.42719818896867845,4590.520300120414,-0.840355866804861,4550.811816807968,-0.36206262105987014,5647.864393147532,"('bitcoin_Google_Trends_prev_month', 'alibaba_High_prev_week', 'cryptocurrency_Google_Trends_prev_month')",3
29,0.34670812586035926,5491.662355111009,0.7151402413770016,3211.3154473092595,-0.23365140725862224,5647.569384707276,"('bitcoin_Google_Trends_prev_month', 'alibaba_High_prev_week', 'alibaba_Low_prev_week')",3
30,0.42931272264119336,4390.672358805742,-0.7631695759231741,4642.110872914533,0.3365532906508682,5526.705969177079,"('bitcoin_Google_Trends_prev_month', 'alibaba_High_prev_week', 'month-1')",3
31,0.49057532196726683,5958.1129222346235,-0.8199498951042651,5535.29565171985,0.5759725301595864,4828.288980124083,"('bitcoin_Google_Trends_prev_month', 'alibaba_High_prev_week', 'month-2')",3
32,0.4288451631502813,4453.168907239128,0.7920843717998928,3224.350890526221,-0.1273721904186333,5617.162188555998,"('bitcoin_Google_Trends_prev_month', 'alibaba_High_prev_week', 'alibaba_Low_prev_month')",3
33,0.4102570461104493,4243.78189946565,-0.868900890641937,4290.415047795586,-0.4386327282374886,5648.933562783601,"('bitcoin_Google_Trends_prev_month', 'alibaba_High_prev_week', 'alibaba_Price_prev_month')",3
34,0.4224998824793422,4360.368834519976,-0.8707225171428514,7581.223603784914,0.3640914754259994,5874.682947098632,"('bitcoin_Google_Trends_prev_month', 'alibaba_High_prev_week', 'alibaba_High_prev_month')",3
35,0.42649226082989716,4388.7016866088015,-0.7599814381951425,5945.511876734758,0.6229352501081291,4491.99733598771,"('bitcoin_Google_Trends_prev_month', 'alibaba_High_prev_week', 'amazon_High_prev_month')",3
36,0.4278237817830691,4438.483442191028,-0.816290402609652,6141.873408756833,-0.18866467541589382,5446.960823926274,"('bitcoin_Google_Trends_prev_month', 'alibaba_High_prev_week', 'amazon_Low_prev_week')",3
37,0.42548392749696784,4415.309292927307,-0.8526413595931888,5530.281119878828,0.23790453676636672,5516.504344894374,"('bitcoin_Google_Trends_prev_month', 'alibaba_High_prev_week', 'amazon_Price_prev_week')",3
38,0.4286087971902011,4446.233900414287,-0.8166928274033349,5399.502302639133,0.11130377259170576,5554.113983939345,"('bitcoin_Google_Trends_prev_month', 'alibaba_High_prev_week', 'amazon_High_prev_week')",3
39,-0.44502795999476624,7394.2716487905345,0.505204832194492,2038.4262904844898,-0.259569025027857,4161.9994590830875,"('bitcoin_Google_Trends_prev_month', 'alibaba_High_prev_week', 'economy_pos_sents_prev_week')",3
40,-0.4753830237219817,7172.5161845920675,0.5080667135119102,2077.9320002549293,-0.19386534365077943,5173.189075164782,"('bitcoin_Google_Trends_prev_month', 'alibaba_High_prev_week', 'economy_pos_sents_prev_month')",3
41,0.424769971925133,4367.861696912551,-0.8293821848740541,4480.454646031495,0.17639792503755183,5503.446437109814,"('bitcoin_Google_Trends_prev_month', 'alibaba_Price_prev_week', 'bitcoin_Low_prev_month')",3
42,0.28507738535318133,4822.602713013209,-0.872653565082795,5115.469642243751,-0.6724402179102099,5992.706055275281,"('bitcoin_Google_Trends_prev_month', 'alibaba_Price_prev_week', 'bitcoin_Low_prev_week')",3
43,0.3897025109086113,4403.049645771495,-0.8516607974326061,5279.803330423768,-0.6074565709292498,5943.581279266598,"('bitcoin_Google_Trends_prev_month', 'alibaba_Price_prev_week', 'bitcoin_High_prev_month')",3
44,0.3441476580912122,4615.883119824926,0.7626720672854758,3169.5301669031855,0.7797640108442289,4769.040719754905,"('bitcoin_Google_Trends_prev_month', 'alibaba_Price_prev_week', 'bitcoin_High_prev_week')",3
45,0.4144864698949588,4266.099768949617,-0.843620996305284,4309.864461855179,-0.34751322676483276,5637.4926988670795,"('bitcoin_Google_Trends_prev_month', 'alibaba_Price_prev_week', 'cryptocurrency_Google_Trends_prev_week')",3
46,0.44729383939298345,4342.2719468419255,-0.8522271657323951,5188.114583081235,-0.4539159782273597,5859.437698531727,"('bitcoin_Google_Trends_prev_month', 'alibaba_Price_prev_week', 'bitcoin_Price_prev_month')",3
47,0.419078411231648,4455.454365448764,-0.8082659265098006,6040.880453048132,-0.39309476458524867,5672.268993552319,"('bitcoin_Google_Trends_prev_month', 'alibaba_Price_prev_week', 'cryptocurrency_Google_Trends_prev_month')",3
48,0.41147767978904637,4292.77115248245,-0.8408807184547098,4653.539030641642,0.3340474230004822,5384.922379085293,"('bitcoin_Google_Trends_prev_month', 'alibaba_Price_prev_week', 'alibaba_Low_prev_week')",3
49,0.4393027084672654,4531.312941780609,-0.7987702862915048,5086.625752284923,0.36051084757505525,5540.252660447025,"('bitcoin_Google_Trends_prev_month', 'alibaba_Price_prev_week', 'month-1')",3
50,0.456709122936744,4966.067542125087,-0.8141548612033207,5588.131778990309,0.5689348602720848,4859.59777475906,"('bitcoin_Google_Trends_prev_month', 'alibaba_Price_prev_week', 'month-2')",3
51,0.4244301282582137,4408.577820421409,-0.8615521514351104,5084.005518306081,-0.3011024574913633,5682.775556557153,"('bitcoin_Google_Trends_prev_month', 'alibaba_Price_prev_week', 'alibaba_Low_prev_month')",3
52,0.42332344744350975,4390.624123005187,-0.8547706153605448,4685.844922661109,-0.36103635340774803,5745.365096314318,"('bitcoin_Google_Trends_prev_month', 'alibaba_Price_prev_week', 'alibaba_Price_prev_month')",3
53,0.4200379492184019,4354.094453210984,-0.8532228945454273,5954.554382922798,-0.1494405384692904,5668.420448608184,"('bitcoin_Google_Trends_prev_month', 'alibaba_Price_prev_week', 'alibaba_High_prev_month')",3
54,0.4323534779289707,4489.280601857029,-0.7524477600705806,3336.86195226882,0.24167976571941113,5627.500405330635,"('bitcoin_Google_Trends_prev_month', 'alibaba_Price_prev_week', 'amazon_High_prev_month')",3
55,0.4181229079358267,4302.718174533958,-0.7999686656249414,5797.195107291365,0.23929367068366833,5489.373878060739,"('bitcoin_Google_Trends_prev_month', 'alibaba_Price_prev_week', 'amazon_Low_prev_week')",3
56,0.42223828275147945,4355.6805460392525,-0.7817013321182711,5228.498806017218,-0.45858768704698155,5690.285279093846,"('bitcoin_Google_Trends_prev_month', 'alibaba_Price_prev_week', 'amazon_Price_prev_week')",3
57,0.42506946803874307,4413.814952112178,-0.7773135083338835,5212.953388659946,0.2873652945530367,5540.821358869399,"('bitcoin_Google_Trends_prev_month', 'alibaba_Price_prev_week', 'amazon_High_prev_week')",3
58,-0.4476696702321586,7414.467720500837,0.5009819638544667,2088.2889503490564,-0.40892881179958473,4898.16783067423,"('bitcoin_Google_Trends_prev_month', 'alibaba_Price_prev_week', 'economy_pos_sents_prev_week')",3
59,0.09668883344150905,171421.35375999822,0.5030174991624665,2126.893268930844,-0.3695463711204371,8610.395276491594,"('bitcoin_Google_Trends_prev_month', 'alibaba_Price_prev_week', 'economy_pos_sents_prev_month')",3
60,0.27550933678315176,5004.0670847617375,-0.902526895956186,4391.7873127638,-0.7184790949842206,5893.206394738213,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_Low_prev_week')",3
61,0.4143526922719847,4571.312633299547,-0.8639155172164511,4573.194921615361,-0.6056431565213274,5853.4308077434835,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month')",3
62,0.3455176146012846,4815.715212792476,0.9299913765138118,2566.1107391431483,0.8185393699281559,4681.688909830018,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_week')",3
63,0.4519553356482778,4450.471285700472,-0.8563327784333362,3899.0775876767675,-0.28478758659084363,5550.433862846158,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'cryptocurrency_Google_Trends_prev_week')",3
64,0.4566856784387872,4521.033710898426,-0.8666710151352672,4484.317212512784,-0.5771103228545051,5786.872684490827,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_Price_prev_month')",3
65,0.4301505180506058,4653.485838224661,-0.8485037370653432,3906.170826248486,-0.3481713118852515,5584.082250549036,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'cryptocurrency_Google_Trends_prev_month')",3
66,0.43183645612781746,4430.09269232192,-0.8128333183121924,5539.997065501963,-0.019616924661571642,5854.846993275598,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'alibaba_Low_prev_week')",3
67,0.4331535301835738,4666.073163944881,-0.594401733137769,3790.9907995129765,-0.26921924493687727,5549.334041925626,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'month-1')",3
68,0.4431860504605334,4564.119987519694,-0.33538090449937985,3754.1408213502186,0.049030367429945404,4953.837455645735,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'month-2')",3
69,0.4427767042907897,4563.817741138927,-0.8587186530094163,4961.074424371824,0.4136624300790774,5644.347329968857,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'alibaba_Low_prev_month')",3
70,0.4397437989765484,4505.479991871734,-0.859157147214078,4332.308895399394,-0.019186117022870087,5623.640765191984,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'alibaba_Price_prev_month')",3
71,0.4420080869817895,4549.433538903851,-0.8600529549582329,5353.606019967144,0.19461063414228444,5622.228738848759,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'alibaba_High_prev_month')",3
72,0.44921513274800073,4627.818377504223,-0.6285254477087803,4366.079539311662,-0.08151308404917863,5453.9761700772415,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'amazon_High_prev_month')",3
73,0.437231951857918,4509.944707241729,-0.8892556761093701,11655.438178123552,-0.36357409885337993,5687.1395136426745,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'amazon_Low_prev_week')",3
74,0.4338065345192597,4480.038278707985,-0.89750992836966,4246.881846974468,-0.3569989631020156,5622.195774094823,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'amazon_Price_prev_week')",3
75,0.4365736026121327,4504.878284268443,-0.8999241770020375,4481.967530966798,-0.4113633922780666,5656.003859236807,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'amazon_High_prev_week')",3
76,0.44594724852550516,4992.8083180558015,-0.8626487407741388,4039.367513937653,-0.27509113303269606,5548.110875842206,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'economy_pos_sents_prev_week')",3
77,0.48359182876864215,4825.367348346492,-0.8519891647758899,4034.350245944061,-0.23759459709350716,5562.84433790306,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'economy_pos_sents_prev_month')",3
78,0.2567988801588248,5029.062489239369,-0.8871928235931733,5405.019385290905,-0.8622953965691238,6076.969878580547,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_week', 'bitcoin_High_prev_month')",3
