,split_1_CORR,S_1_RMSE,split_2_CORR,S_2_RMSE,split_3_CORR,S_3_RMSE,FEATURES,NUM_FEATURES
0,0.40324363558217896,4220.758651723311,-0.25221006915849425,3559.7943629720944,-0.6004975360593537,6335.236021534099,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'bitcoin_Price_prev_month', 'cryptocurrency_Google_Trends_prev_month', 'alibaba_Low_prev_month', 'alibaba_Price_prev_month', 'alibaba_High_prev_month')",8
1,0.2531023466971619,5440.935434409107,0.12870839022172373,5373.159390840015,-0.7229509524045523,5881.187659995065,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'bitcoin_Price_prev_month', 'cryptocurrency_Google_Trends_prev_month', 'alibaba_Low_prev_month', 'alibaba_Price_prev_month', 'amazon_High_prev_month')",8
2,0.3872896650097449,4407.690410504942,-0.732879694625971,4838.5453782878285,-0.6331240938857527,6753.9284884856315,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'bitcoin_Price_prev_month', 'cryptocurrency_Google_Trends_prev_month', 'alibaba_Low_prev_month', 'alibaba_Price_prev_month', 'economy_pos_sents_prev_month')",8
3,0.5720294372538467,5821.921021519546,0.8729330855641606,1525.0266807791768,-0.7796419874601729,5781.229679724045,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'bitcoin_Price_prev_month', 'cryptocurrency_Google_Trends_prev_month', 'alibaba_Low_prev_month', 'alibaba_High_prev_month', 'amazon_High_prev_month')",8
4,0.356979060503618,4870.456200771459,0.7758504540440403,1656.9388589605446,-0.6453074615301333,6775.853769892312,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'bitcoin_Price_prev_month', 'cryptocurrency_Google_Trends_prev_month', 'alibaba_Low_prev_month', 'alibaba_High_prev_month', 'economy_pos_sents_prev_month')",8
5,0.4478402403745466,4946.892157273693,0.7814239037970319,1242.7044056965576,0.32945734705922664,4007.0633647197774,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'bitcoin_Price_prev_month', 'cryptocurrency_Google_Trends_prev_month', 'alibaba_Low_prev_month', 'amazon_High_prev_month', 'economy_pos_sents_prev_month')",8
6,0.4777557185333492,4934.7271366306295,-0.7057341782775968,3743.2652075320248,-0.7447429332786774,6641.721396936284,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'bitcoin_Price_prev_month', 'cryptocurrency_Google_Trends_prev_month', 'alibaba_Price_prev_month', 'alibaba_High_prev_month', 'amazon_High_prev_month')",8
7,0.4145077731841253,4558.112670145843,0.7613311952677622,1416.1940712387363,-0.6437085131435503,8996.729151781974,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'bitcoin_Price_prev_month', 'cryptocurrency_Google_Trends_prev_month', 'alibaba_Price_prev_month', 'alibaba_High_prev_month', 'economy_pos_sents_prev_month')",8
8,0.392136094552981,4529.458949306784,0.8230306231845754,2676.6395845772495,0.341223598294635,3962.619336054123,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'bitcoin_Price_prev_month', 'cryptocurrency_Google_Trends_prev_month', 'alibaba_Price_prev_month', 'amazon_High_prev_month', 'economy_pos_sents_prev_month')",8
9,0.4476640669961968,4843.691318820021,0.8275565398413868,2563.376894560041,-0.18783685909955064,4785.2421413064,"('bitcoin_Google_Trends_prev_month', 'bitcoin_Low_prev_month', 'bitcoin_High_prev_month', 'bitcoin_Price_prev_month', 'cryptocurrency_Google_Trends_prev_month', 'alibaba_High_prev_month', 'amazon_High_prev_month', 'economy_pos_sents_prev_month')",8
